"SITECODE","NAZEV","LOKALITA","DRUH","FEATURE_CODE","PRESENCE","PRESENCE_WINTER","ABUNDANCE_SITE","POP_0_ALL","POP_1_ALL","POP_2_ALL","POP_3_ALL","CHANGE","LAST_FIND","OVERALL"
"CZ0624130","Moravský kras","Ostrov u Macochy","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2016-11-04,0
"CZ0624130","Moravský kras","Podhradní ponor","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2022-01-18,0
"CZ0624130","Moravský kras","Propast U obrázku","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-04-03,0
"CZ0624130","Moravský kras","Punkevní jeskyně","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2017-02-13,0
"CZ0624130","Moravský kras","Punkevní jeskyně - chodba","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2022-02-07,0
"CZ0624130","Moravský kras","Punkevní jeskyně - chodby","Myotis myotis","1324",1,1,8,1346,3889,3166,2797,0,2021-02-08,1
"CZ0624130","Moravský kras","Punkevní jeskyně - tunel","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-02-09,0
"CZ0624130","Moravský kras","Punkevní údolí - transekt","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2018-09-22,0
"CZ0624130","Moravský kras","Pustožlebská zazděná","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2018-02-05,0
"CZ0624130","Moravský kras","Pustý žleb - odvodňovací štola","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2018-11-07,0
"CZ0624130","Moravský kras","Pustý žleb - transekt","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2018-09-08,0
"CZ0624130","Moravský kras","Rudické propadání","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2022-02-15,0
"CZ0624130","Moravský kras","Rudické propadání ","Myotis myotis","1324",1,1,17,1346,3889,3166,2797,0,2021-02-02,1
"CZ0624130","Moravský kras","Rudoleckého propast","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2022-01-28,0
"CZ0624130","Moravský kras","Sadová, Adamov","Myotis myotis","1324",1,1,19,1346,3889,3166,2797,1,2021-02-27,2
"CZ0624130","Moravský kras","Sloup - Staré skály","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2019-12-03,0
"CZ0624130","Moravský kras","Sloup, Staré skály","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-01-02,0
"CZ0624130","Moravský kras","Sloupská jeskyně","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2019-08-30,0
"CZ0624130","Moravský kras","Sloupská jeskyně ","Myotis myotis","1324",1,1,6,1346,3889,3166,2797,0,2021-04-14,1
"CZ0624130","Moravský kras","Sloupské jeskyně","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2019-12-09,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2022-02-07,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně ","Myotis myotis","1324",1,1,670,1346,3889,3166,2797,0,2021-02-08,1
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - Černá propast","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-02-14,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - ponor, levá strana","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-02-14,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - Staré skály a Černá propast","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2022-02-07,0
"CZ0624130","Moravský kras","Sloupsko šošůvské jeskyně","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-01-02,0
"CZ0624130","Moravský kras","Sonda pod Jedničkou","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2019-02-21,0
"CZ0624130","Moravský kras","Stará Drátenická","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2019-02-28,0
"CZ0624130","Moravský kras","Stará Drátenická jeskyně","Myotis myotis","1324",1,1,6,1346,3889,3166,2797,0,2021-12-21,1
"CZ0624130","Moravský kras","Staré skály","Myotis myotis","1324",1,1,1,1346,3889,3166,2797,0,2021-10-08,1
"CZ0624130","Moravský kras","Suchdol v Moravském krasu","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2016-11-01,0
"CZ0624130","Moravský kras","Suchožlebská zazděná jeskyně","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-02-20,0
"CZ0624130","Moravský kras","Suchý žleb - transekt","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2018-10-06,0
"CZ0624130","Moravský kras","štola 1","Myotis myotis","1324",1,1,4,1346,3889,3166,2797,1,2021-02-27,2
"CZ0624130","Moravský kras","štola 2","Myotis myotis","1324",1,1,1,1346,3889,3166,2797,1,2021-02-27,2
"CZ0624130","Moravský kras","štola Nad Švýcárnou (4)","Myotis myotis","1324",1,1,4,1346,3889,3166,2797,0,2021-02-27,1
"CZ0624130","Moravský kras","štola za Švýcárnou","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2016-01-18,0
"CZ0624130","Moravský kras","Umrlčí jeskyně","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2022-03-11,0
"CZ0624130","Moravský kras","Vandrácká jeskyně","Myotis myotis","1324",1,1,1,1346,3889,3166,2797,1,2021-02-19,2
"CZ0624130","Moravský kras","Vavřinec, Silnice bez názvu","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2022-02-23,0
"CZ0624130","Moravský kras","Vavřinecké paleoponory","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,NA,2022-02-17,0
"CZ0624130","Moravský kras","Žitného","Myotis myotis","1324",NA,NA,NA,1346,3889,3166,2797,0,2020-04-11,0
"CZ0624130","Moravský kras","37445, Habrůvka","Rhinolophus hipposideros","1303",1,1,7,4799,7414,5543,6281,0,2021-01-12,1
"CZ0624130","Moravský kras","Babice nad Svitavou","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-10-19,0
"CZ0624130","Moravský kras","Babická jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-16,0
"CZ0624130","Moravský kras","Babická jeskyně ","Rhinolophus hipposideros","1303",1,1,80,4799,7414,5543,6281,0,2021-03-01,1
"CZ0624130","Moravský kras","Balcarka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-14,0
"CZ0624130","Moravský kras","Balcarka - muzeum","Rhinolophus hipposideros","1303",1,1,91,4799,7414,5543,6281,1,2021-02-09,2
"CZ0624130","Moravský kras","Barová jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-28,0
"CZ0624130","Moravský kras","Bertalánka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-20,0
"CZ0624130","Moravský kras","Bobrovského jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-04-14,0
"CZ0624130","Moravský kras","Býčí skála","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-23,0
"CZ0624130","Moravský kras","Býčí skála - mimo monitoring","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-23,0
"CZ0624130","Moravský kras","Býčí skála - transekt","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-08-15,0
"CZ0624130","Moravský kras","Býčí skála, mimo základní monitoring","Rhinolophus hipposideros","1303",1,1,27,4799,7414,5543,6281,0,2021-02-28,1
"CZ0624130","Moravský kras","Císařská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-07,0
"CZ0624130","Moravský kras","Černá propast","Rhinolophus hipposideros","1303",1,1,5,4799,7414,5543,6281,0,2021-02-08,1
"CZ0624130","Moravský kras","Čertova kazatelna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-17,0
"CZ0624130","Moravský kras","Dámský závrt","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-28,0
"CZ0624130","Moravský kras","Dolní suchodolská jeskyně","Rhinolophus hipposideros","1303",1,1,2,4799,7414,5543,6281,0,2021-12-16,1
"CZ0624130","Moravský kras","Erichova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-07,0
"CZ0624130","Moravský kras","Erichova jeskyně ","Rhinolophus hipposideros","1303",1,1,14,4799,7414,5543,6281,0,2021-02-08,1
"CZ0624130","Moravský kras","Feryho tajná","Rhinolophus hipposideros","1303",1,1,2,4799,7414,5543,6281,0,2021-02-27,1
"CZ0624130","Moravský kras","Holštejnská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-18,0
"CZ0624130","Moravský kras","jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-03-07,0
"CZ0624130","Moravský kras","jeskyně Balcarka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-07,0
"CZ0624130","Moravský kras","Jeskyně Balcarka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-02-04,0
"CZ0624130","Moravský kras","jeskyně Balcarka ","Rhinolophus hipposideros","1303",1,1,438,4799,7414,5543,6281,0,2021-02-09,1
"CZ0624130","Moravský kras","jeskyně Balcarka - muzeum","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-07,0
"CZ0624130","Moravský kras","jeskyně Bertalánka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-11,0
"CZ0624130","Moravský kras","jeskyně Bertalánka ","Rhinolophus hipposideros","1303",1,1,1,4799,7414,5543,6281,0,2021-02-23,1
"CZ0624130","Moravský kras","jeskyně Bratří Nečasů ","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-03-07,0
"CZ0624130","Moravský kras","jeskyně Býčí skála","Rhinolophus hipposideros","1303",1,1,20,4799,7414,5543,6281,0,2021-01-12,1
"CZ0624130","Moravský kras","jeskyně Dagmar","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-27,0
"CZ0624130","Moravský kras","jeskyně Daňkův žlíbek","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-02-09,0
"CZ0624130","Moravský kras","jeskyně Dolina překvapení","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-12-30,0
"CZ0624130","Moravský kras","jeskyně Hladomorna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2017-02-13,0
"CZ0624130","Moravský kras","jeskyně Hospoda","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-02-26,0
"CZ0624130","Moravský kras","jeskyně Jáchymka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-02-26,0
"CZ0624130","Moravský kras","jeskyně Komínová","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-11,0
"CZ0624130","Moravský kras","jeskyně Koňská jáma ","Rhinolophus hipposideros","1303",1,1,3,4799,7414,5543,6281,0,2021-02-09,1
"CZ0624130","Moravský kras","jeskyně Kravská díra","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-03-02,0
"CZ0624130","Moravský kras","jeskyne Lidomorna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-01-31,0
"CZ0624130","Moravský kras","jeskyně Lidomorna","Rhinolophus hipposideros","1303",1,1,1,4799,7414,5543,6281,0,2022-02-04,1
"CZ0624130","Moravský kras","Jeskyně Lidomorna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-02-11,0
"CZ0624130","Moravský kras","jeskyně Lidomorna ","Rhinolophus hipposideros","1303",1,1,9,4799,7414,5543,6281,0,2021-02-04,1
"CZ0624130","Moravský kras","jeskyně Liščí díra","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-12-15,0
"CZ0624130","Moravský kras","jeskyně Malý lesík","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-02,0
"CZ0624130","Moravský kras","jeskyně Mastný flek","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-23,0
"CZ0624130","Moravský kras","jeskyně Michalka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-14,0
"CZ0624130","Moravský kras","jeskyně Na Technice","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-02,0
"CZ0624130","Moravský kras","jeskyně Nad Švýcárnou","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-11-07,0
"CZ0624130","Moravský kras","jeskyně Němcova 1","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-03-07,0
"CZ0624130","Moravský kras","jeskyně Němcova 2","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-03-07,0
"CZ0624130","Moravský kras","jeskyně Němcova II","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-11-20,0
"CZ0624130","Moravský kras","jeskyně Netopýrka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-18,0
"CZ0624130","Moravský kras","jeskyně Netopýrka ","Rhinolophus hipposideros","1303",1,1,18,4799,7414,5543,6281,1,2021-02-19,2
"CZ0624130","Moravský kras","Jeskyně netopýrka - Ochoz u Brna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-03-23,0
"CZ0624130","Moravský kras","jeskyně Nová Drátenická","Rhinolophus hipposideros","1303",1,1,1,4799,7414,5543,6281,0,2021-01-12,1
"CZ0624130","Moravský kras","jeskyně Nová Rasovna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-04,0
"CZ0624130","Moravský kras","jeskyně Nová Rasovna ","Rhinolophus hipposideros","1303",1,1,714,4799,7414,5543,6281,0,2021-02-04,1
"CZ0624130","Moravský kras","jeskyně Osmnáctka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-23,0
"CZ0624130","Moravský kras","jeskyně Osmnáctka ","Rhinolophus hipposideros","1303",1,1,1,4799,7414,5543,6281,0,2021-03-25,1
"CZ0624130","Moravský kras","jeskyně Pekárna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-18,0
"CZ0624130","Moravský kras","jeskyně Pekárna ","Rhinolophus hipposideros","1303",1,1,1,4799,7414,5543,6281,1,2021-02-19,2
"CZ0624130","Moravský kras","jeskyně Pustožlebská zazděná","Rhinolophus hipposideros","1303",1,1,32,4799,7414,5543,6281,1,2022-02-11,2
"CZ0624130","Moravský kras","jeskyně Řečiště","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-11-27,0
"CZ0624130","Moravský kras","jeskyně S Oky","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-18,0
"CZ0624130","Moravský kras","jeskyně Sedmnáctka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-23,0
"CZ0624130","Moravský kras","jeskyně Sedmnáctka ","Rhinolophus hipposideros","1303",1,1,507,4799,7414,5543,6281,0,2021-03-25,1
"CZ0624130","Moravský kras","jeskyně Silvestrovka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-03,0
"CZ0624130","Moravský kras","jeskyně Stará drátenická","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2017-02-25,0
"CZ0624130","Moravský kras","jeskyně Suchožlebská zazděná","Rhinolophus hipposideros","1303",1,1,20,4799,7414,5543,6281,0,2022-02-11,1
"CZ0624130","Moravský kras","jeskyně Šachta Adamováků","Rhinolophus hipposideros","1303",1,1,3,4799,7414,5543,6281,0,2021-02-27,1
"CZ0624130","Moravský kras","jeskyně U tří síní","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-11-15,0
"CZ0624130","Moravský kras","jeskyně V lomu Velká Dohoda - střední patro","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-11-21,0
"CZ0624130","Moravský kras","jeskyně V lomu Velká Dohoda - vodní propast","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-11-21,0
"CZ0624130","Moravský kras","jeskyně V Panském klínku","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-02-25,0
"CZ0624130","Moravský kras","jeskyně Vavřinecké paleoponory","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-11-15,0
"CZ0624130","Moravský kras","jeskyně Výpustek","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-22,0
"CZ0624130","Moravský kras","Jestřábka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-22,0
"CZ0624130","Moravský kras","Josefovské údolí - štola 1","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-09-27,0
"CZ0624130","Moravský kras","Josefovské údolí - štola č. 2","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-09-27,0
"CZ0624130","Moravský kras","Josefovské údolí - štola č. 4","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-09-26,0
"CZ0624130","Moravský kras","Kalová díra","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2017-02-14,0
"CZ0624130","Moravský kras","Kalova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-20,0
"CZ0624130","Moravský kras","Kalovy jeskyně ","Rhinolophus hipposideros","1303",1,1,110,4799,7414,5543,6281,0,2021-02-09,1
"CZ0624130","Moravský kras","Kanibalka","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-22,0
"CZ0624130","Moravský kras","Karlovy jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-11,0
"CZ0624130","Moravský kras","Kateřinská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-07,0
"CZ0624130","Moravský kras","Komínová jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-20,0
"CZ0624130","Moravský kras","Komínová jeskyně ","Rhinolophus hipposideros","1303",1,1,1,4799,7414,5543,6281,0,2021-02-09,1
"CZ0624130","Moravský kras","Koňská jáma","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-14,0
"CZ0624130","Moravský kras","Koudelkova propast","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-23,0
"CZ0624130","Moravský kras","Koudelkova propast I","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-04-21,0
"CZ0624130","Moravský kras","Králova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-11,0
"CZ0624130","Moravský kras","Králova jeskyně ","Rhinolophus hipposideros","1303",1,1,46,4799,7414,5543,6281,0,2021-02-23,1
"CZ0624130","Moravský kras","Křížova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-30,0
"CZ0624130","Moravský kras","Lipovecká ventarola","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-04-20,0
"CZ0624130","Moravský kras","Maiselův závrt","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-18,0
"CZ0624130","Moravský kras","Málčina jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-18,0
"CZ0624130","Moravský kras","Málčina jeskyně ","Rhinolophus hipposideros","1303",1,1,107,4799,7414,5543,6281,0,2021-02-19,1
"CZ0624130","Moravský kras","Mariánská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-22,0
"CZ0624130","Moravský kras","Němcova jeskyně 1","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-10-08,0
"CZ0624130","Moravský kras","Němcova jeskyně 2","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-10-08,0
"CZ0624130","Moravský kras","Netopýrka - jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-24,0
"CZ0624130","Moravský kras","Nová Drátenická jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-22,0
"CZ0624130","Moravský kras","Nová Rasovna","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2017-02-13,0
"CZ0624130","Moravský kras","Nová Rasovna - jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-01-31,0
"CZ0624130","Moravský kras","Novoroční jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-17,0
"CZ0624130","Moravský kras","Ochozská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-18,0
"CZ0624130","Moravský kras","Ochozská jeskyně ","Rhinolophus hipposideros","1303",1,1,310,4799,7414,5543,6281,0,2021-03-10,1
"CZ0624130","Moravský kras","Ochozská jeskyně - Labyrint","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-03-18,0
"CZ0624130","Moravský kras","Ochozská jeskyně - Stará Ochozská","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-24,0
"CZ0624130","Moravský kras","Ostrov u Macochy","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2017-06-20,0
"CZ0624130","Moravský kras","Panáčkova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-11-15,0
"CZ0624130","Moravský kras","Pekárna - jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-24,0
"CZ0624130","Moravský kras","Podhradní ponor","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-18,0
"CZ0624130","Moravský kras","Propast U obrázku","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-04-03,0
"CZ0624130","Moravský kras","Punkevní jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2017-10-27,0
"CZ0624130","Moravský kras","Punkevní jeskyně - chodba","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-07,0
"CZ0624130","Moravský kras","Punkevní jeskyně - chodby","Rhinolophus hipposideros","1303",1,1,9,4799,7414,5543,6281,0,2021-02-08,1
"CZ0624130","Moravský kras","Punkevní jeskyně - tunel","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-09,0
"CZ0624130","Moravský kras","Pustožlebská zazděná","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-02-05,0
"CZ0624130","Moravský kras","Pustý žleb - odvodňovací štola","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-11-07,0
"CZ0624130","Moravský kras","Rudické propadání","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-15,0
"CZ0624130","Moravský kras","Rudické propadání ","Rhinolophus hipposideros","1303",1,1,350,4799,7414,5543,6281,0,2021-02-02,1
"CZ0624130","Moravský kras","Rudoleckého propast","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-28,0
"CZ0624130","Moravský kras","Sadová, Adamov","Rhinolophus hipposideros","1303",1,1,49,4799,7414,5543,6281,1,2021-02-27,2
"CZ0624130","Moravský kras","Sloup","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-12-03,0
"CZ0624130","Moravský kras","Sloup - spojovací chodba","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-12-03,0
"CZ0624130","Moravský kras","Sloup, Staré skály","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-01-02,0
"CZ0624130","Moravský kras","Sloupská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-08-30,0
"CZ0624130","Moravský kras","Sloupská jeskyně ","Rhinolophus hipposideros","1303",1,1,5,4799,7414,5543,6281,0,2021-04-14,1
"CZ0624130","Moravský kras","Sloupské jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-10-16,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2022-02-07,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně ","Rhinolophus hipposideros","1303",1,1,1689,4799,7414,5543,6281,0,2021-02-08,1
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - Černá propast","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-14,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - ponor, levá strana","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-14,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - Staré skály a Černá propast","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-07,0
"CZ0624130","Moravský kras","Sloupsko šošůvské jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-01-02,0
"CZ0624130","Moravský kras","Smrtní jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-01-18,0
"CZ0624130","Moravský kras","Sonda pod Jedničkou","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-02-21,0
"CZ0624130","Moravský kras","Stará Amaterská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-10-30,0
"CZ0624130","Moravský kras","Stará amatérská jeskyně, Dóm objevitelů","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-10-09,0
"CZ0624130","Moravský kras","Stará Drátenická","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-02-28,0
