"SITECODE","NAZEV","LOKALITA","DRUH","FEATURE_CODE","PRESENCE","PRESENCE_WINTER","ABUNDANCE_SITE","POP_0_ALL","POP_1_ALL","POP_2_ALL","POP_3_ALL","CHANGE","LAST_FIND","OVERALL"
"CZ0624130","Moravský kras","štola Nad Švýcárnou (4)","Myotis myotis","1324",NA,NA,NA,1243,1346,3889,3166,0,2021-02-27,0
"CZ0624130","Moravský kras","Umrlčí jeskyně","Myotis myotis","1324",1,1,2,1243,1346,3889,3166,0,2022-03-11,1
"CZ0624130","Moravský kras","Vandrácká jeskyně","Myotis myotis","1324",NA,NA,NA,1243,1346,3889,3166,0,2021-02-19,0
"CZ0624130","Moravský kras","Vavřinec, Silnice bez názvu","Myotis myotis","1324",1,1,1,1243,1346,3889,3166,0,2022-02-23,1
"CZ0624130","Moravský kras","Vavřinecké paleoponory","Myotis myotis","1324",1,1,2,1243,1346,3889,3166,0,2022-02-17,1
"CZ0624130","Moravský kras","Žitného","Myotis myotis","1324",NA,NA,NA,1243,1346,3889,3166,NA,2020-04-11,0
"CZ0624130","Moravský kras","37445, Habrůvka","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-01-12,0
"CZ0624130","Moravský kras","Babická jeskyně","Rhinolophus hipposideros","1303",1,1,83,5890,4799,7414,5543,0,2022-02-16,1
"CZ0624130","Moravský kras","Babická jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-03-01,0
"CZ0624130","Moravský kras","Balcarka","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-14,0
"CZ0624130","Moravský kras","Balcarka - muzeum","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-09,0
"CZ0624130","Moravský kras","Barová jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-28,0
"CZ0624130","Moravský kras","Bertalánka","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-20,0
"CZ0624130","Moravský kras","Bobrovského jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-04-14,0
"CZ0624130","Moravský kras","Býčí skála","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-23,0
"CZ0624130","Moravský kras","Býčí skála - mimo monitoring","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-23,0
"CZ0624130","Moravský kras","Býčí skála - transekt","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-08-15,0
"CZ0624130","Moravský kras","Býčí skála, mimo základní monitoring","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-28,0
"CZ0624130","Moravský kras","Císařská jeskyně","Rhinolophus hipposideros","1303",1,1,655,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","Černá propast","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-08,0
"CZ0624130","Moravský kras","Čertova kazatelna","Rhinolophus hipposideros","1303",1,1,1,5890,4799,7414,5543,0,2022-02-17,1
"CZ0624130","Moravský kras","Dámský závrt","Rhinolophus hipposideros","1303",1,1,1,5890,4799,7414,5543,0,2022-01-28,1
"CZ0624130","Moravský kras","Dolní suchodolská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-12-16,0
"CZ0624130","Moravský kras","Erichova jeskyně","Rhinolophus hipposideros","1303",1,1,12,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","Erichova jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-08,0
"CZ0624130","Moravský kras","Feryho tajná","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-27,0
"CZ0624130","Moravský kras","Holštejnská jeskyně","Rhinolophus hipposideros","1303",1,1,8,5890,4799,7414,5543,0,2022-01-18,1
"CZ0624130","Moravský kras","jeskyně","Rhinolophus hipposideros","1303",1,1,1,5890,4799,7414,5543,0,2022-03-07,1
"CZ0624130","Moravský kras","jeskyně Balcarka","Rhinolophus hipposideros","1303",1,1,509,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","jeskyně Balcarka ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-09,0
"CZ0624130","Moravský kras","jeskyně Balcarka - muzeum","Rhinolophus hipposideros","1303",1,1,123,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","jeskyně Bertalánka","Rhinolophus hipposideros","1303",1,1,2,5890,4799,7414,5543,0,2022-02-11,1
"CZ0624130","Moravský kras","jeskyně Bertalánka ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-23,0
"CZ0624130","Moravský kras","jeskyně Bratří Nečasů ","Rhinolophus hipposideros","1303",1,1,5,5890,4799,7414,5543,0,2022-03-07,1
"CZ0624130","Moravský kras","jeskyně Býčí skála","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-01-12,0
"CZ0624130","Moravský kras","jeskyně Dagmar","Rhinolophus hipposideros","1303",1,1,2,5890,4799,7414,5543,0,2022-02-27,1
"CZ0624130","Moravský kras","jeskyně Daňkův žlíbek","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-02-09,0
"CZ0624130","Moravský kras","jeskyně Dolina překvapení","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-12-30,0
"CZ0624130","Moravský kras","jeskyně Hladomorna","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2017-02-13,0
"CZ0624130","Moravský kras","jeskyně Hospoda","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-02-26,0
"CZ0624130","Moravský kras","jeskyně Jáchymka","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-02-26,0
"CZ0624130","Moravský kras","jeskyně Komínová","Rhinolophus hipposideros","1303",1,1,4,5890,4799,7414,5543,0,2022-02-11,1
"CZ0624130","Moravský kras","jeskyně Koňská jáma ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-09,0
"CZ0624130","Moravský kras","jeskyně Kravská díra","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-03-02,0
"CZ0624130","Moravský kras","jeskyne Lidomorna","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-01-31,0
"CZ0624130","Moravský kras","jeskyně Lidomorna","Rhinolophus hipposideros","1303",1,1,16,5890,4799,7414,5543,1,2022-02-04,2
"CZ0624130","Moravský kras","jeskyně Lidomorna ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-04,0
"CZ0624130","Moravský kras","jeskyně Liščí díra","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-12-15,0
"CZ0624130","Moravský kras","jeskyně Malý lesík","Rhinolophus hipposideros","1303",1,1,78,5890,4799,7414,5543,0,2022-02-02,1
"CZ0624130","Moravský kras","jeskyně Mastný flek","Rhinolophus hipposideros","1303",1,1,14,5890,4799,7414,5543,0,2022-02-23,1
"CZ0624130","Moravský kras","jeskyně Michalka","Rhinolophus hipposideros","1303",1,1,10,5890,4799,7414,5543,0,2022-01-14,1
"CZ0624130","Moravský kras","jeskyně Na Technice","Rhinolophus hipposideros","1303",1,1,1,5890,4799,7414,5543,0,2022-02-02,1
"CZ0624130","Moravský kras","jeskyně Nad Švýcárnou","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-11-07,0
"CZ0624130","Moravský kras","jeskyně Němcova 1","Rhinolophus hipposideros","1303",1,1,1,5890,4799,7414,5543,0,2022-03-07,1
"CZ0624130","Moravský kras","jeskyně Němcova 2","Rhinolophus hipposideros","1303",1,1,4,5890,4799,7414,5543,0,2022-03-07,1
"CZ0624130","Moravský kras","jeskyně Němcova II","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-11-20,0
"CZ0624130","Moravský kras","jeskyně Netopýrka","Rhinolophus hipposideros","1303",1,1,29,5890,4799,7414,5543,0,2022-02-18,1
"CZ0624130","Moravský kras","jeskyně Netopýrka ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-19,0
"CZ0624130","Moravský kras","Jeskyně netopýrka - Ochoz u Brna","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-03-23,0
"CZ0624130","Moravský kras","jeskyně Nová Drátenická","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-01-12,0
"CZ0624130","Moravský kras","jeskyně Nová Rasovna","Rhinolophus hipposideros","1303",1,1,776,5890,4799,7414,5543,0,2022-02-04,1
"CZ0624130","Moravský kras","jeskyně Nová Rasovna ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-04,0
"CZ0624130","Moravský kras","jeskyně Osmnáctka","Rhinolophus hipposideros","1303",1,1,3,5890,4799,7414,5543,0,2022-02-23,1
"CZ0624130","Moravský kras","jeskyně Osmnáctka ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-03-25,0
"CZ0624130","Moravský kras","jeskyně Pekárna","Rhinolophus hipposideros","1303",1,1,3,5890,4799,7414,5543,0,2022-02-18,1
"CZ0624130","Moravský kras","jeskyně Pekárna ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-19,0
"CZ0624130","Moravský kras","jeskyně Pustožlebská zazděná","Rhinolophus hipposideros","1303",1,1,42,5890,4799,7414,5543,1,2022-02-11,2
"CZ0624130","Moravský kras","jeskyně S Oky","Rhinolophus hipposideros","1303",1,1,3,5890,4799,7414,5543,0,2022-01-18,1
"CZ0624130","Moravský kras","jeskyně Sedmnáctka","Rhinolophus hipposideros","1303",1,1,518,5890,4799,7414,5543,0,2022-02-23,1
"CZ0624130","Moravský kras","jeskyně Sedmnáctka ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-03-25,0
"CZ0624130","Moravský kras","jeskyně Silvestrovka","Rhinolophus hipposideros","1303",1,1,12,5890,4799,7414,5543,0,2022-02-03,1
"CZ0624130","Moravský kras","jeskyně Stará drátenická","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2017-02-25,0
"CZ0624130","Moravský kras","jeskyně Suchožlebská zazděná","Rhinolophus hipposideros","1303",1,1,19,5890,4799,7414,5543,1,2022-02-11,2
"CZ0624130","Moravský kras","jeskyně Šachta Adamováků","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-27,0
"CZ0624130","Moravský kras","jeskyně U tří síní","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-11-15,0
"CZ0624130","Moravský kras","jeskyně V Panském klínku","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-02-25,0
"CZ0624130","Moravský kras","jeskyně Vavřinecké paleoponory","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-11-15,0
"CZ0624130","Moravský kras","jeskyně Výpustek","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-22,0
"CZ0624130","Moravský kras","Jestřábka","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-22,0
"CZ0624130","Moravský kras","Josefovské údolí - štola 1","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-09-27,0
"CZ0624130","Moravský kras","Josefovské údolí - štola č. 2","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-09-27,0
"CZ0624130","Moravský kras","Josefovské údolí - štola č. 4","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-09-26,0
"CZ0624130","Moravský kras","Kalová díra","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2017-02-14,0
"CZ0624130","Moravský kras","Kalova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-20,0
"CZ0624130","Moravský kras","Kalovy jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-09,0
"CZ0624130","Moravský kras","Kanibalka","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-22,0
"CZ0624130","Moravský kras","Karlovy jeskyně","Rhinolophus hipposideros","1303",1,1,104,5890,4799,7414,5543,0,2022-02-11,1
"CZ0624130","Moravský kras","Kateřinská jeskyně","Rhinolophus hipposideros","1303",1,1,160,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","Komínová jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-20,0
"CZ0624130","Moravský kras","Komínová jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-09,0
"CZ0624130","Moravský kras","Koňská jáma","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-14,0
"CZ0624130","Moravský kras","Koudelkova propast","Rhinolophus hipposideros","1303",1,1,76,5890,4799,7414,5543,0,2022-02-23,1
"CZ0624130","Moravský kras","Koudelkova propast I","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-04-21,0
"CZ0624130","Moravský kras","Králova jeskyně","Rhinolophus hipposideros","1303",1,1,34,5890,4799,7414,5543,0,2022-02-11,1
"CZ0624130","Moravský kras","Králova jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-23,0
"CZ0624130","Moravský kras","Křížova jeskyně","Rhinolophus hipposideros","1303",1,1,1,5890,4799,7414,5543,0,2022-01-30,1
"CZ0624130","Moravský kras","Lipovecká ventarola","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-04-20,0
"CZ0624130","Moravský kras","Maiselův závrt","Rhinolophus hipposideros","1303",1,1,78,5890,4799,7414,5543,0,2022-02-18,1
"CZ0624130","Moravský kras","Málčina jeskyně","Rhinolophus hipposideros","1303",1,1,128,5890,4799,7414,5543,0,2022-02-18,1
"CZ0624130","Moravský kras","Málčina jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-19,0
"CZ0624130","Moravský kras","Mariánská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-22,0
"CZ0624130","Moravský kras","Němcova jeskyně 1","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-10-08,0
"CZ0624130","Moravský kras","Němcova jeskyně 2","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-10-08,0
"CZ0624130","Moravský kras","Netopýrka - jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-24,0
"CZ0624130","Moravský kras","Nová Drátenická jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-22,0
"CZ0624130","Moravský kras","Nová Rasovna","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2017-02-13,0
"CZ0624130","Moravský kras","Nová Rasovna - jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-01-31,0
"CZ0624130","Moravský kras","Novoroční jeskyně","Rhinolophus hipposideros","1303",1,1,12,5890,4799,7414,5543,0,2022-02-17,1
"CZ0624130","Moravský kras","Ochozská jeskyně","Rhinolophus hipposideros","1303",1,1,199,5890,4799,7414,5543,0,2022-02-18,1
"CZ0624130","Moravský kras","Ochozská jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-03-10,0
"CZ0624130","Moravský kras","Ochozská jeskyně - Stará Ochozská","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-24,0
"CZ0624130","Moravský kras","Ostrov u Macochy","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2017-06-20,0
"CZ0624130","Moravský kras","Panáčkova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-11-15,0
"CZ0624130","Moravský kras","Pekárna - jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-24,0
"CZ0624130","Moravský kras","Podhradní ponor","Rhinolophus hipposideros","1303",1,1,12,5890,4799,7414,5543,0,2022-01-18,1
"CZ0624130","Moravský kras","Propast U obrázku","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-04-03,0
"CZ0624130","Moravský kras","Punkevní jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2017-10-27,0
"CZ0624130","Moravský kras","Punkevní jeskyně - chodba","Rhinolophus hipposideros","1303",1,1,6,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","Punkevní jeskyně - chodby","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-08,0
"CZ0624130","Moravský kras","Punkevní jeskyně - tunel","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-09,0
"CZ0624130","Moravský kras","Pustožlebská zazděná","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-02-05,0
"CZ0624130","Moravský kras","Pustý žleb - odvodňovací štola","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-11-07,0
"CZ0624130","Moravský kras","Rudické propadání","Rhinolophus hipposideros","1303",1,1,366,5890,4799,7414,5543,0,2022-02-15,1
"CZ0624130","Moravský kras","Rudické propadání ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-02,0
"CZ0624130","Moravský kras","Rudoleckého propast","Rhinolophus hipposideros","1303",1,1,30,5890,4799,7414,5543,0,2022-01-28,1
"CZ0624130","Moravský kras","Sadová, Adamov","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-27,0
"CZ0624130","Moravský kras","Sloup","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-12-03,0
"CZ0624130","Moravský kras","Sloup - spojovací chodba","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-12-03,0
"CZ0624130","Moravský kras","Sloup, Staré skály","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-01-02,0
"CZ0624130","Moravský kras","Sloupská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-08-30,0
"CZ0624130","Moravský kras","Sloupská jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-04-14,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně","Rhinolophus hipposideros","1303",1,1,1712,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně ","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-08,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - Černá propast","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-14,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - ponor, levá strana","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-14,0
"CZ0624130","Moravský kras","Sloupsko-šošůvské jeskyně - Staré skály a Černá propast","Rhinolophus hipposideros","1303",1,1,32,5890,4799,7414,5543,0,2022-02-07,1
"CZ0624130","Moravský kras","Sloupsko šošůvské jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-01-02,0
"CZ0624130","Moravský kras","Smrtní jeskyně","Rhinolophus hipposideros","1303",1,1,2,5890,4799,7414,5543,0,2022-01-18,1
"CZ0624130","Moravský kras","Sonda pod Jedničkou","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-02-21,0
"CZ0624130","Moravský kras","Stará Amaterská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-10-30,0
"CZ0624130","Moravský kras","Stará Drátenická","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-02-28,0
"CZ0624130","Moravský kras","Stará Drátenická jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-12-21,0
"CZ0624130","Moravský kras","Staré skály","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-10-08,0
"CZ0624130","Moravský kras","Suchožlebská zazděná jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-02-20,0
"CZ0624130","Moravský kras","Šámalíkovy jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2018-03-09,0
"CZ0624130","Moravský kras","Štajgrova díra","Rhinolophus hipposideros","1303",1,1,3,5890,4799,7414,5543,0,2022-02-17,1
"CZ0624130","Moravský kras","štola 1","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-27,0
"CZ0624130","Moravský kras","štola 2","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-27,0
"CZ0624130","Moravský kras","štola č. 4","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2019-02-26,0
"CZ0624130","Moravský kras","štola Nad Švýcárnou (4)","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,0,2021-02-27,0
"CZ0624130","Moravský kras","Umrlčí jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-03-05,0
"CZ0624130","Moravský kras","Vavřinec","Rhinolophus hipposideros","1303",NA,NA,NA,5890,4799,7414,5543,NA,2020-01-02,0
"CZ0713720","Bílá Lhota","Bílá Lhota - kostel - půda","Myotis myotis","1324",NA,NA,NA,0,0,351,521,NA,2020-07-17,0
"CZ0713722","Branná - hrad","Branná - hrad Kolštejn","Rhinolophus hipposideros","1303",NA,NA,NA,0,44,148,131,NA,2020-07-22,0
"CZ0713722","Branná - hrad","EVL Branná - hrad","Rhinolophus hipposideros","1303",NA,NA,NA,0,44,148,131,0,2021-06-02,0
"CZ0713723","Čechy pod Kosířem","Čechy pod Kosířem - zámek","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,0,0,NA,2020-07-08,0
"CZ0713730","Na Špičáku","Jeskyně Na Špičáku","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,118,85,NA,2020-01-24,0
"CZ0713735","Lipová-lázně - mateřská školka","EVL Lipová-lázně - mateřská školka","Rhinolophus hipposideros","1303",NA,NA,NA,0,4,0,0,0,2021-08-02,0
"CZ0713739","Ruda nad Moravou","Ruda nad Moravou","Myotis myotis","1324",NA,NA,NA,0,0,5,6,NA,2020-07-13,0
"CZ0713740","Sobotín - domov důchodců","Sobotín - Diakonie, půda budovy II.","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,132,156,NA,2020-07-17,0
"CZ0713741","Soudkova štola","Soudkova štola","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,29,32,NA,2020-01-13,0
"CZ0713742","Štola Marie Pomocná","Důl Weltkriestolle I","Myotis myotis","1324",NA,NA,NA,0,0,41,33,NA,2020-02-09,0
"CZ0713742","Štola Marie Pomocná","Marie Pomocná II - štola","Myotis myotis","1324",NA,NA,NA,0,0,41,33,NA,2020-02-29,0
"CZ0713742","Štola Marie Pomocná","Marie Pomocná III - štola","Myotis myotis","1324",NA,NA,NA,0,0,41,33,NA,2020-02-29,0
"CZ0713743","Štola Mařka","Mařka - štola","Barbastella barbastellus","1308",NA,NA,NA,0,0,38,37,NA,2020-01-18,0
"CZ0713743","Štola Mařka","Mařka - štola","Myotis myotis","1324",NA,NA,NA,0,0,99,84,NA,2020-01-18,0
"CZ0713746","Veselíčko","Veselíčko - zámek, půda","Myotis myotis","1324",NA,NA,NA,0,0,438,560,NA,2020-06-11,0
"CZ0714073","Litovelské Pomoraví","Chomoutov","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-08-20,0
"CZ0714073","Litovelské Pomoraví","Mladeč, NPR Vrapač","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2021-08-03,0
"CZ0714073","Litovelské Pomoraví","Mladeč, NPR Vrapač, řeka Morava","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2021-10-05,0
"CZ0714073","Litovelské Pomoraví","Mladeč, NPR Vrapač, V okraj","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2021-09-07,0
"CZ0714073","Litovelské Pomoraví","Podkova - jeskyně","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-02-04,0
"CZ0714073","Litovelské Pomoraví","PP Častava","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-08-20,0
"CZ0714073","Litovelské Pomoraví","PP Kurfürstovo rameno","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2021-05-25,0
"CZ0714073","Litovelské Pomoraví","PP Za mlýnem, Bílá Lhota, S - Židova tůň","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-09-08,0
"CZ0714073","Litovelské Pomoraví","PP Za mlýnem, Bílá Lhota, střed","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-07-14,0
"CZ0714073","Litovelské Pomoraví","PR Kačení louka, Moravičany, JV","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-08-12,0
"CZ0714073","Litovelské Pomoraví","PR Kačení louka, Moravičany, JZ","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-06-09,0
"CZ0714073","Litovelské Pomoraví","PR Panenský les","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2021-08-23,0
"CZ0714073","Litovelské Pomoraví","PR U Spálené, Králová, JZ okraj","Barbastella barbastellus","1308",NA,NA,NA,0,0,4,14,NA,2020-09-22,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Zkamenělý zámek","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2020-01-16,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Hlinité jeskyně","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2019-01-19,0
"CZ0714080","Špraněk","Javoříčské jeskyně - K Černé propasti","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Lví jáma","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2018-01-20,0
"CZ0714080","Špraněk","Javoříčské jeskyně - přístupná část","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2020-01-18,0
